movie_odid,display_name,chart_type,territory,chart_date,release,rank,previous_rank,revenue,currency,local_revenue,tickets,theaters,total_revenue,total_local_revenue,total_tickets,days_in_release
140090100,Frankenweenie,Weekend,Peru,2012-11-30,Frankenweenie,13,6,5557,PEN,14337,868,6,619452,1598186,0,25
140090100,Frankenweenie,Weekend,Philippines,2012-10-19,Frankenweenie,5,0,67869,PHP,2809770,14458,48,67869,2809770,0,5
140090100,Frankenweenie,Weekend,Philippines,2012-11-02,Frankenweenie,8,0,1733,PHP,71278,425,2,117628,4838028,0,19
140090100,Frankenweenie,Weekend,Poland,2012-12-07,Frankenweenie,3,0,127177,PLN,406305,17766,118,145441,464655,0,3
140090100,Frankenweenie,Weekend,Poland,2012-12-14,Frankenweenie,2,3,104333,PLN,325446,19817,138,317625,990768,0,10
140090100,Frankenweenie,Weekend,Poland,2012-12-28,Frankenweenie,8,0,27366,PLN,84394,3815,70,451925,1393692,0,24
140090100,Frankenweenie,Weekend,Portugal,2012-10-19,Frankenweenie,5,0,51181,EUR,39302,5590,18,51181,39302,0,4
140090100,Frankenweenie,Weekend,Portugal,2012-10-26,Frankenweenie,6,5,31340,EUR,24223,3417,18,95170,73557,0,11
140090100,Frankenweenie,Weekend,Portugal,2012-11-02,Frankenweenie,12,6,17376,EUR,13524,1900,13,125321,97537,0,18
140090100,Frankenweenie,Weekend,Portugal,2012-11-09,Frankenweenie,16,12,3836,EUR,3017,432,7,132319,104069,0,25
140090100,Frankenweenie,Weekend,Portugal,2012-11-16,Frankenweenie,19,16,2508,EUR,1973,281,4,135847,106844,0,32
140090100,Frankenweenie,Weekend,Russia (CIS),2012-10-19,Frankenweenie,6,0,588701,RUB,18166430,70620,720,3165383,97678971,0,11
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-01-11,Frankenweenie,5,0,2758,RSD,230818,688,11,3967,332000,0,4
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-01-25,Frankenweenie,6,0,702,RSD,58259,195,11,8050,668074,0,18
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-02-08,Frankenweenie,10,0,496,RSD,41535,126,11,9793,820066,0,32
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-02-15,Frankenweenie,11,10,546,RSD,45436,143,11,10503,874014,0,39
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-02-22,Frankenweenie,11,11,348,RSD,29437,102,11,10897,921783,0,46
140090100,Frankenweenie,Weekend,Serbia and Montenegro,2013-03-08,Frankenweenie,18,0,223,RSD,19285,73,11,10917,944108,0,60
140090100,Frankenweenie,Weekend,Singapore,2012-11-16,Frankenweenie,5,0,108122,SGD,132839,12976,25,108122,132839,0,4
140090100,Frankenweenie,Weekend,Singapore,2012-11-23,Frankenweenie,7,5,38159,SGD,46649,4677,23,187852,229649,0,11
140090100,Frankenweenie,Weekend,Singapore,2012-11-30,Frankenweenie,12,7,3098,SGD,3781,414,5,210936,257468,0,18
140090100,Frankenweenie,Weekend,Singapore,2012-12-07,Frankenweenie,11,12,1588,SGD,1938,215,2,214110,261343,0,25
140090100,Frankenweenie,Weekend,South Africa,2012-10-26,Frankenweenie,4,0,43101,ZAR,373272,10948,36,43101,373272,0,3
140090100,Frankenweenie,Weekend,South Africa,2012-11-02,Frankenweenie,6,4,27816,ZAR,243045,7285,36,78644,687160,0,10
140090100,Frankenweenie,Weekend,South Korea,2012-10-12,Frankenweenie,8,0,199563,KRW,221614712,26756,261,237155,263360628,0,4
140090100,Frankenweenie,Weekend,Spain,2012-10-12,Frankenweenie,3,0,1057348,EUR,816696,111872,306,1169761,903523,0,4
140090100,Frankenweenie,Weekend,Spain,2012-10-19,Frankenweenie,3,3,712956,EUR,547479,77466,316,2055828,1578670,0,11
